candidate_id,ref_id,marferret_name,tax_id,lineage,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta
796,483,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1144.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31260,796_Ochromonadaceae_sp_CCMP2298.faa
797,484,Aristerstoma_sp_ATCC50986,485358,ciliate,TSA,MMETSP,2014,MMETSP0125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18685,797_Aristerstoma_sp_ATCC50986.faa
798,485,Pessonella_sp_PRA-29,498008,amoebozoa,TSA,MMETSP,2014,MMETSP0420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21414,798_Pessonella_sp_PRA-29.faa
799,486,Trichosphaerium_sp_ATCC40318,498012,amoebozoa,TSA,MMETSP,2014,MMETSP0405.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25300,799_Trichosphaerium_sp_ATCC40318.faa
800,487,Chromera_velia_CCMP2878,1169474,alveolate,TSA,MMETSP,2014,MMETSP0290.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42409,800_Chromera_velia_CCMP2878.faa
801,488,Licmophora_paradoxa,515479,diatom,TSA,MMETSP,2014,MMETSP1360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34208,801_Licmophora_paradoxa.faa
802,489,Stephanopyxis_turris,515487,diatom,TSA,MMETSP,2014,MMETSP0794.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44067,802_Stephanopyxis_turris.faa
803,490,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0894.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19698,803_Heterosigma_akashiwo_CCMP452.faa
804,491,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0895.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16656,804_Heterosigma_akashiwo_CCMP452.faa
805,492,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0896.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14405,805_Heterosigma_akashiwo_CCMP452.faa
806,493,Heterosigma_akashiwo_CCMP452,536046,ochrophyte,TSA,MMETSP,2014,MMETSP0897.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13132,806_Heterosigma_akashiwo_CCMP452.faa
809,494,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0411.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31632,809_Heterosigma_akashiwo_NIES-293.faa
810,495,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33643,810_Heterosigma_akashiwo_NIES-293.faa
811,496,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35567,811_Heterosigma_akashiwo_NIES-293.faa
812,497,Heterosigma_akashiwo_NIES-293,536047,ochrophyte,TSA,MMETSP,2014,MMETSP0416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39089,812_Heterosigma_akashiwo_NIES-293.faa
813,498,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0929.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12512,813_Ostreococcus_mediterraneus.faa
814,499,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0930.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9334,814_Ostreococcus_mediterraneus.faa
816,500,Bathycoccus_prasinos,41875,chlorophyte,TSA,MMETSP,2014,MMETSP0933.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12718,816_Bathycoccus_prasinos.faa
817,501,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0936.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12043,817_Ostreococcus_mediterraneus.faa
819,502,Ostreococcus_mediterraneus,1486918,chlorophyte,TSA,MMETSP,2014,MMETSP0938.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,12059,819_Ostreococcus_mediterraneus.faa
820,503,Ostreococcus_lucimarinus,242159,chlorophyte,TSA,MMETSP,2014,MMETSP0939.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13254,820_Ostreococcus_lucimarinus.faa
821,504,Bigelowiella_longifila,552665,cercozoan,TSA,MMETSP,2014,MMETSP1359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29121,821_Bigelowiella_longifila.faa
822,505,Partenskyella_glossopodia,552666,cercozoan,TSA,MMETSP,2014,MMETSP1318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26287,822_Partenskyella_glossopodia.faa
823,506,Tetraselmis_sp_GSL018,582737,chlorophyte,TSA,MMETSP,2014,MMETSP0419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35097,823_Tetraselmis_sp_GSL018.faa
826,507,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0954.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18455,826_Aplanochytrium_sp_PBS07.faa
827,508,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0955.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16209,827_Aplanochytrium_sp_PBS07.faa
828,509,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0956.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15203,828_Aplanochytrium_sp_PBS07.faa
829,510,Aplanochytrium_sp_PBS07,627963,stramenopile,TSA,MMETSP,2014,MMETSP0957.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14288,829_Aplanochytrium_sp_PBS07.faa
830,511,Gymnochlora_sp_CCMP2014,629695,cercozoan,TSA,MMETSP,2014,MMETSP0110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22412,830_Gymnochlora_sp_CCMP2014.faa
831,512,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1115.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68316,831_Symbiodinium_sp_CCMP2430.faa
832,513,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57708,832_Symbiodinium_sp_CCMP2430.faa
833,514,Symbiodinium_sp_CCMP2430,631057,dinoflagellate,TSA,MMETSP,2014,MMETSP1117.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54686,833_Symbiodinium_sp_CCMP2430.faa
834,515,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1036.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,114621,834_Azadinium_spinosum.faa
835,516,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1037.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113271,835_Azadinium_spinosum.faa
836,517,Azadinium_spinosum,632150,dinoflagellate,TSA,MMETSP,2014,MMETSP1038.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,115654,836_Azadinium_spinosum.faa
837,518,Lotharella_oceanica,641309,cercozoan,TSA,MMETSP,2014,MMETSP0040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31934,837_Lotharella_oceanica.faa
838,519,Palpitomonas_bilix,652834,other,TSA,MMETSP,2014,MMETSP0780.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,55584,838_Palpitomonas_bilix.faa
840,520,Coscinodiscus_wailesii,671091,diatom,TSA,MMETSP,2014,MMETSP1066.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44297,840_Coscinodiscus_wailesii.faa
841,521,Prasinoderma_singulare,676789,Viridiplantae,TSA,MMETSP,2014,MMETSP1315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25009,841_Prasinoderma_singulare.faa
843,522,Cryptophyta_sp_CCMP2293,697907,cryptophyte,TSA,MMETSP,2014,MMETSP0986.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57600,843_Cryptophyta_sp_CCMP2293.faa
844,523,Cryptophyta_sp_CCMP2293,697907,cryptophyte,TSA,MMETSP,2014,MMETSP0987.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58243,844_Cryptophyta_sp_CCMP2293.faa
845,524,Cryptophyta_sp_CCMP2293,697907,cryptophyte,TSA,MMETSP,2014,MMETSP0988.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57653,845_Cryptophyta_sp_CCMP2293.faa
846,525,Cryptophyta_sp_CCMP2293,697907,cryptophyte,TSA,MMETSP,2014,MMETSP0989.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58788,846_Cryptophyta_sp_CCMP2293.faa
848,526,Timspurckia_oligopyrenoides,708627,rhodophyte,TSA,MMETSP,2014,MMETSP1172.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14087,848_Timspurckia_oligopyrenoides.faa
849,527,Erythrolobus_madagascarensis,708628,rhodophyte,TSA,MMETSP,2014,MMETSP1354.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16809,849_Erythrolobus_madagascarensis.faa
850,528,Bigelowiella_natans_CCMP2755,753081,cercozoan,TSA,MMETSP,2014,MMETSP0045.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,13224,850_Bigelowiella_natans_CCMP2755.faa
852,529,Guillardia_theta_CCMP2712,905079,cryptophyte,TSA,MMETSP,2014,MMETSP0046.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69242,852_Guillardia_theta_CCMP2712.faa
853,530,Tryblionella_compressa,913974,diatom,TSA,MMETSP,2014,MMETSP0744.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28773,853_Tryblionella_compressa.faa
854,531,Tryblionella_compressa,913974,diatom,TSA,MMETSP,2014,MMETSP0745.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25607,854_Tryblionella_compressa.faa
855,532,Tryblionella_compressa,913974,diatom,TSA,MMETSP,2014,MMETSP0746.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29344,855_Tryblionella_compressa.faa
856,533,Tryblionella_compressa,913974,diatom,TSA,MMETSP,2014,MMETSP0747.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26073,856_Tryblionella_compressa.faa
857,534,Elphidium_margaritaceum,933848,rhizaria,TSA,MMETSP,2014,MMETSP1385.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,51489,857_Elphidium_margaritaceum.faa
858,535,Platyophrya_macrostoma,938130,ciliate,TSA,MMETSP,2014,MMETSP0127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61255,858_Platyophrya_macrostoma.faa
859,536,Chaetoceros_sp_GSL56,947934,diatom,TSA,MMETSP,2014,MMETSP0200.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18440,859_Chaetoceros_sp_GSL56.faa
861,537,Pseudictyota_dubia,2749911,diatom,TSA,MMETSP,2014,MMETSP1175.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40286,861_Pseudictyota_dubia.faa
862,538,Perkinsus_marinus_ATCC_50439,1032511,alveolate,TSA,MMETSP,2014,MMETSP0922.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17568,862_Perkinsus_marinus_ATCC_50439.faa
863,539,Chlamydomonas_leiostraca,1034604,chlorophyte,TSA,MMETSP,2014,MMETSP1391.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33626,863_Chlamydomonas_leiostraca.faa
864,540,Rhizochromulina_marina,1034831,ochrophyte,TSA,MMETSP,2014,MMETSP1173.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32888,864_Rhizochromulina_marina.faa
865,541,Stygamoeba_regulata,1042828,amoebozoa,TSA,MMETSP,2014,MMETSP0447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50558,865_Stygamoeba_regulata.faa
866,542,Thalassiothrix_antarctica,1049557,diatom,TSA,MMETSP,2014,MMETSP0152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29871,866_Thalassiothrix_antarctica.faa
867,543,Thalassiothrix_antarctica,1049557,diatom,TSA,MMETSP,2014,MMETSP0154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33704,867_Thalassiothrix_antarctica.faa
868,544,Tetraselmis_astigmatica,1074897,chlorophyte,TSA,MMETSP,2014,MMETSP0804.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36206,868_Tetraselmis_astigmatica.faa
869,545,Erythrolobus_australicus,1077150,rhodophyte,TSA,MMETSP,2014,MMETSP1353.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16638,869_Erythrolobus_australicus.faa
872,546,Chrysoreinhardia_sp,2972369,ochrophyte,TSA,MMETSP,2014,MMETSP1166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49273,872_Chrysoreinhardia_sp.faa
873,547,Chrysoreinhardia_sp_CCMP2950,1411690,ochrophyte,TSA,MMETSP,2014,MMETSP1164.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45060,873_Chrysoreinhardia_sp_CCMP2950.faa
874,548,Thraustochytrium_LLF1b,1112570,stramenopile,TSA,MMETSP,2014,MMETSP0198.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21680,874_Thraustochytrium_LLF1b.faa
875,549,Thraustochytrium_LLF1b,1112570,stramenopile,TSA,MMETSP,2014,MMETSP0199.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21034,875_Thraustochytrium_LLF1b.faa
876,550,Dactyliosolen_fragilissimus,1118495,diatom,TSA,MMETSP,2014,MMETSP0580.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19813,876_Dactyliosolen_fragilissimus.faa
877,551,Mamiellophyceae_sp_RCC2288,1155430,chlorophyte,TSA,MMETSP,2014,MMETSP1326.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39205,877_Mamiellophyceae_sp_RCC2288.faa
878,552,Astrosyne_radiata,1158023,diatom,TSA,MMETSP,2014,MMETSP0418.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34313,878_Astrosyne_radiata.faa
879,553,Vitrella_brassicaformis_CCMP3155,1169540,alveolate,TSA,MMETSP,2014,MMETSP1451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,47831,879_Vitrella_brassicaformis_CCMP3155.faa
880,554,Synchroma_pusillum,1181717,ochrophyte,TSA,MMETSP,2014,MMETSP1452.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26035,880_Synchroma_pusillum.faa
881,555,Brandtodinium_nutriculum,1333877,dinoflagellate,TSA,MMETSP,2014,MMETSP1462.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,111618,881_Brandtodinium_nutriculum.faa
882,556,Pterosperma_sp_CCMP1384,1461541,chlorophyte,TSA,MMETSP,2014,MMETSP1438.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27982,882_Pterosperma_sp_CCMP1384.faa
883,557,Chloropicon_maureeniae,1461542,chlorophyte,TSA,MMETSP,2014,MMETSP1446.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16391,883_Chloropicon_maureeniae.faa
885,558,Chloropicon_roscoffensis,1461544,chlorophyte,TSA,MMETSP,2014,MMETSP1456.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15308,885_Chloropicon_roscoffensis.faa
886,559,Mantoniella_sp_CCMP1436,1461545,chlorophyte,TSA,MMETSP,2014,MMETSP1468.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27033,886_Mantoniella_sp_CCMP1436.faa
888,560,Stichococcus_sp_RCC1054,1461547,chlorophyte,TSA,MMETSP,2014,MMETSP1473.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19814,888_Stichococcus_sp_RCC1054.faa
890,561,Craspedostauros_australis,1486917,diatom,TSA,MMETSP,2014,MMETSP1442.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25094,890_Craspedostauros_australis.faa
892,562,Symbiodinium_kawagutii,104179,dinoflagellate,TSA,MMETSP,2014,MMETSP0133.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,8656,892_Symbiodinium_kawagutii.faa
893,563,Symbiodinium_kawagutii,104179,dinoflagellate,TSA,MMETSP,2014,MMETSP0134.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,10438,893_Symbiodinium_kawagutii.faa
894,564,Symbiodinium_kawagutii,104179,dinoflagellate,TSA,MMETSP,2014,MMETSP0135.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15322,894_Symbiodinium_kawagutii.faa
895,565,Alexandrium_fundyense,2932,dinoflagellate,TSA,MMETSP,2014,MMETSP0197.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,7717,895_Alexandrium_fundyense.faa
896,566,Alexandrium_tamarense,2926,dinoflagellate,TSA,MMETSP,2014,MMETSP0380.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20319,896_Alexandrium_tamarense.faa
897,567,Amphidinium_carterae,2961,dinoflagellate,TSA,MMETSP,2014,MMETSP0399.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,11675,897_Amphidinium_carterae.faa
898,568,Chaetoceros_curvisetus,230516,diatom,TSA,MMETSP,2014,MMETSP0719.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,5901,898_Chaetoceros_curvisetus.faa
899,569,Perkinsus_marinus_ATCC_50439,1032511,alveolate,TSA,MMETSP,2014,MMETSP0923.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,7297,899_Perkinsus_marinus_ATCC_50439.faa
900,570,Perkinsus_chesapeaki_ATCC_PRA-65,321610,alveolate,TSA,MMETSP,2014,MMETSP0925.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17103,900_Perkinsus_chesapeaki_ATCC_PRA-65.faa
