ref_id,marferret_name,tax_id,lineage.v1,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta,n_seqs_aa,Pfam34_raw_file,source_name,addnl_id,source_reference,source_link,source_filename
242,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1007.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31404,MMETSP1007.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31404,MMETSP1007.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain 374",MMETSP1007,"Keeling et al., 2014",,
243,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1008.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37936,MMETSP1008.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,37936,MMETSP1008.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain 374",MMETSP1008,"Keeling et al., 2014",,
244,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1009.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28709,MMETSP1009.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28709,MMETSP1009.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain 374",MMETSP1009,"Keeling et al., 2014",,
245,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60672,MMETSP1150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,60672,MMETSP1150.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain PLY M219",MMETSP1150,"Keeling et al., 2014",,
246,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56445,MMETSP1151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,56445,MMETSP1151.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain PLY M219",MMETSP1151,"Keeling et al., 2014",,
247,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63604,MMETSP1152.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,63604,MMETSP1152.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain PLY M219",MMETSP1152,"Keeling et al., 2014",,
248,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1153.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,62259,MMETSP1153.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,62259,MMETSP1153.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain PLY M219",MMETSP1153,"Keeling et al., 2014",,
249,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61623,MMETSP1154.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,61623,MMETSP1154.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain CCMP370",MMETSP1154,"Keeling et al., 2014",,
250,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1155.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63067,MMETSP1155.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,63067,MMETSP1155.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain CCMP370",MMETSP1155,"Keeling et al., 2014",,
251,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60987,MMETSP1156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,60987,MMETSP1156.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain CCMP370",MMETSP1156,"Keeling et al., 2014",,
252,Emiliania_huxleyi,2903,haptophyte,TSA,MMETSP,2014,MMETSP1157.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63211,MMETSP1157.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,63211,MMETSP1157.pep.PFAM34.0.domtblout.tab,"Emiliania huxleyi, Strain CCMP370",MMETSP1157,"Keeling et al., 2014",,
253,Tripos_fusus,2916,dinoflagellate,TSA,MMETSP,2014,MMETSP1074.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118358,MMETSP1074.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,118358,MMETSP1074.pep.PFAM34.0.domtblout.tab,"Ceratium fusus, Strain PA161109",MMETSP1074,"Keeling et al., 2014",,
254,Tripos_fusus,2916,dinoflagellate,TSA,MMETSP,2014,MMETSP1075.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,121055,MMETSP1075.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,121055,MMETSP1075.pep.PFAM34.0.domtblout.tab,"Ceratium fusus, Strain PA161109",MMETSP1075,"Keeling et al., 2014",,
255,Thoracosphaera_heimii,2923,dinoflagellate,TSA,MMETSP,2014,MMETSP0225.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,409,MMETSP0225.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,409,MMETSP0225.pep.PFAM34.0.domtblout.tab,"Thoracosphaera heimii, Strain CCCM 670 (=CCMP 1069)",MMETSP0225,"Keeling et al., 2014",,
256,Alexandrium_catenella,2925,dinoflagellate,TSA,MMETSP,2014,MMETSP0790.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,112580,MMETSP0790.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,112580,MMETSP0790.pep.PFAM34.0.domtblout.tab,"Alexandrium catenella, Strain OF101",MMETSP0790,"Keeling et al., 2014",,
257,Alexandrium_tamarense,2926,dinoflagellate,TSA,MMETSP,2014,MMETSP0378.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24216,MMETSP0378.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24216,MMETSP0378.pep.PFAM34.0.domtblout.tab,Alexandrium tamarense CCMP1771,MMETSP0378,"Keeling et al., 2014",,
258,Alexandrium_tamarense,2926,dinoflagellate,TSA,MMETSP,2014,MMETSP0382.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,132877,MMETSP0382.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,132877,MMETSP0382.pep.PFAM34.0.domtblout.tab,Alexandrium tamarense CCMP1771,MMETSP0382,"Keeling et al., 2014",,
259,Alexandrium_tamarense,2926,dinoflagellate,TSA,MMETSP,2014,MMETSP0384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,167686,MMETSP0384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,167686,MMETSP0384.pep.PFAM34.0.domtblout.tab,Alexandrium tamarense CCMP1771,MMETSP0384,"Keeling et al., 2014",,
260,Alexandrium_fundyense,2932,dinoflagellate,TSA,MMETSP,2014,MMETSP0196.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,4092,MMETSP0196.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,4092,MMETSP0196.pep.PFAM34.0.domtblout.tab,"Alexandrium fundyense, Strain CCMP1719",MMETSP0196,"Keeling et al., 2014",,
261,Alexandrium_fundyense,2932,dinoflagellate,TSA,MMETSP,2014,MMETSP0347.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23525,MMETSP0347.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,23525,MMETSP0347.pep.PFAM34.0.domtblout.tab,"Alexandrium fundyense, Strain CCMP1719",MMETSP0347,"Keeling et al., 2014",,
262,Prorocentrum_micans,2945,dinoflagellate,TSA,MMETSP,2014,MMETSP0251.trinity_out_2.3.2.Trinity.fasta.transdecoder.pep,aa,6657,MMETSP0251.trinity_out_2.3.2.Trinity.fasta.transdecoder.pep,6657,MMETSP0251.pep.PFAM34.0.domtblout.tab,"Prorocentrum micans, Strain CCCM 845",MMETSP0251,"Keeling et al., 2014",,
263,Amphidinium_carterae,2961,dinoflagellate,TSA,MMETSP,2014,MMETSP0258.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,53453,MMETSP0258.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,53453,MMETSP0258.pep.PFAM34.0.domtblout.tab,"Amphidinium carterae, Strain CCMP1314",MMETSP0258,"Keeling et al., 2014",,
264,Amphidinium_carterae,2961,dinoflagellate,TSA,MMETSP,2014,MMETSP0259.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54435,MMETSP0259.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,54435,MMETSP0259.pep.PFAM34.0.domtblout.tab,"Amphidinium carterae, Strain CCMP1314",MMETSP0259,"Keeling et al., 2014",,
265,Amphidinium_carterae,2961,dinoflagellate,TSA,MMETSP,2014,MMETSP0398.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,7843,MMETSP0398.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,7843,MMETSP0398.pep.PFAM34.0.domtblout.tab,"Amphidinium carterae, Strain CCMP1314",MMETSP0398,"Keeling et al., 2014",,
266,Noctiluca_scintillans,2966,dinoflagellate,TSA,MMETSP,2014,MMETSP0253.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,67220,MMETSP0253.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,67220,MMETSP0253.pep.PFAM34.0.domtblout.tab,Noctiluca scintillans,MMETSP0253,"Keeling et al., 2014",,
267,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0044.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,187,MMETSP0044.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,187,MMETSP0044.pep.PFAM34.0.domtblout.tab,"Oxyrrhis marina, Strain CCMP1788",MMETSP0044,"Keeling et al., 2014",,
268,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,3291,MMETSP0451.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,3291,MMETSP0451.pep.PFAM34.0.domtblout.tab,"Oxyrrhis marina, Strain CCMP1795",MMETSP0451,"Keeling et al., 2014",,
269,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0468.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,47293,MMETSP0468.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,47293,MMETSP0468.pep.PFAM34.0.domtblout.tab,Oxyrrhis marina,MMETSP0468,"Keeling et al., 2014",,
270,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0469.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,111496,MMETSP0469.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,111496,MMETSP0469.pep.PFAM34.0.domtblout.tab,Oxyrrhis marina,MMETSP0469,"Keeling et al., 2014",,
271,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0470.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49393,MMETSP0470.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,49393,MMETSP0470.pep.PFAM34.0.domtblout.tab,Oxyrrhis marina,MMETSP0470,"Keeling et al., 2014",,
272,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP0471.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49861,MMETSP0471.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,49861,MMETSP0471.pep.PFAM34.0.domtblout.tab,Oxyrrhis marina,MMETSP0471,"Keeling et al., 2014",,
273,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP1424.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39050,MMETSP1424.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,39050,MMETSP1424.pep.PFAM34.0.domtblout.tab,"Oxyrrhis marina, Strain LB1974",MMETSP1424,"Keeling et al., 2014",,
274,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP1425.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43772,MMETSP1425.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,43772,MMETSP1425.pep.PFAM34.0.domtblout.tab,"Oxyrrhis marina, Strain LB1974",MMETSP1425,"Keeling et al., 2014",,
275,Oxyrrhis_marina,2969,dinoflagellate,TSA,MMETSP,2014,MMETSP1426.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,90623,MMETSP1426.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,90623,MMETSP1426.pep.PFAM34.0.domtblout.tab,"Oxyrrhis marina, Strain LB1974",MMETSP1426,"Keeling et al., 2014",,
276,Pyrocystis_lunula,2972,dinoflagellate,TSA,MMETSP,2014,MMETSP0229.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,151,MMETSP0229.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,151,MMETSP0229.pep.PFAM34.0.domtblout.tab,"Pyrocystis lunula, Strain CCCM 517",MMETSP0229,"Keeling et al., 2014",,
277,Ochromonas_sp_CCMP1899,420557,ochrophyte,TSA,MMETSP,2014,MMETSP1177.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24992,MMETSP1177.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24992,MMETSP1177.pep.PFAM34.0.domtblout.tab,Ochromonas sp CCMP1899,MMETSP1177,"Keeling et al., 2014",,
278,Ochromonas_sp_BG-1,1616673,ochrophyte,TSA,MMETSP,2014,MMETSP1105.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26334,MMETSP1105.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26334,MMETSP1105.pep.PFAM34.0.domtblout.tab,"Ochromonas sp., Strain BG-1",MMETSP1105,"Keeling et al., 2014",,
279,Mallomonas_sp,2003107,ochrophyte,TSA,MMETSP,2014,MMETSP1167.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31110,MMETSP1167.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31110,MMETSP1167.pep.PFAM34.0.domtblout.tab,"Mallomonas Sp, Strain CCMP3275",MMETSP1167,"Keeling et al., 2014",,
280,Rhizosolenia_setigera,3005,diatom,TSA,MMETSP,2014,MMETSP0789.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,473,MMETSP0789.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,473,MMETSP0789.pep.PFAM34.0.domtblout.tab,Rhizosolenia setigera,MMETSP0789,"Keeling et al., 2014",,
281,Hanusia_phi,3032,cryptophyte,TSA,MMETSP,2014,MMETSP1048.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36355,MMETSP1048.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36355,MMETSP1048.pep.PFAM34.0.domtblout.tab,"Hanusia phi, Strain CCMP325",MMETSP1048,"Keeling et al., 2014",,
282,Dunaliella_tertiolecta,3047,chlorophyte,TSA,MMETSP,2014,MMETSP1126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113,MMETSP1126.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,113,MMETSP1126.pep.PFAM34.0.domtblout.tab,"Dunaliella tertiolecta, Strain CCMP1320",MMETSP1126,"Keeling et al., 2014",,
283,Dunaliella_tertiolecta,3047,chlorophyte,TSA,MMETSP,2014,MMETSP1127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28039,MMETSP1127.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,28039,MMETSP1127.pep.PFAM34.0.domtblout.tab,"Dunaliella tertiolecta, Strain CCMP1320",MMETSP1127,"Keeling et al., 2014",,
284,Dunaliella_tertiolecta,3047,chlorophyte,TSA,MMETSP,2014,MMETSP1128.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26282,MMETSP1128.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26282,MMETSP1128.pep.PFAM34.0.domtblout.tab,"Dunaliella tertiolecta, Strain CCMP1320",MMETSP1128,"Keeling et al., 2014",,
285,Chlamydomonas_sp_CCMP681,413974,chlorophyte,TSA,MMETSP,2014,MMETSP1180.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14899,MMETSP1180.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,14899,MMETSP1180.pep.PFAM34.0.domtblout.tab,Chlamydomonas sp cf CCMP681,MMETSP1180,"Keeling et al., 2014",,
286,Tetraselmis_striata,3165,chlorophyte,TSA,MMETSP,2014,MMETSP0058.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35316,MMETSP0058.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,35316,MMETSP0058.pep.PFAM34.0.domtblout.tab,Tetraselmis sp. CCMP879,MMETSP0058,"Keeling et al., 2014",,
287,Tetraselmis_striata,3165,chlorophyte,TSA,MMETSP,2014,MMETSP0817.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40683,MMETSP0817.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,40683,MMETSP0817.pep.PFAM34.0.domtblout.tab,"Tetraselmis striata, Strain LANL1001",MMETSP0817,"Keeling et al., 2014",,
288,Tetraselmis_striata,3165,chlorophyte,TSA,MMETSP,2014,MMETSP0818.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41735,MMETSP0818.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41735,MMETSP0818.pep.PFAM34.0.domtblout.tab,"Tetraselmis striata, Strain LANL1001",MMETSP0818,"Keeling et al., 2014",,
289,Tetraselmis_striata,3165,chlorophyte,TSA,MMETSP,2014,MMETSP0819.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41091,MMETSP0819.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41091,MMETSP0819.pep.PFAM34.0.domtblout.tab,"Tetraselmis striata, Strain LANL1001",MMETSP0819,"Keeling et al., 2014",,
290,Tetraselmis_striata,3165,chlorophyte,TSA,MMETSP,2014,MMETSP0820.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41266,MMETSP0820.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41266,MMETSP0820.pep.PFAM34.0.domtblout.tab,"Tetraselmis striata, Strain LANL1001",MMETSP0820,"Keeling et al., 2014",,
291,Schizochytrium_aggregatum_ATCC28209,876976,stramenopile,TSA,MMETSP,2014,MMETSP0962.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,8820,MMETSP0962.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,8820,MMETSP0962.pep.PFAM34.0.domtblout.tab,"Schizochytrium aggregatum, Strain ATCC28209",MMETSP0962,"Keeling et al., 2014",,
292,Schizochytrium_aggregatum_ATCC28209,876976,stramenopile,TSA,MMETSP,2014,MMETSP0963.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18957,MMETSP0963.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18957,MMETSP0963.pep.PFAM34.0.domtblout.tab,"Schizochytrium aggregatum, Strain ATCC28209",MMETSP0963,"Keeling et al., 2014",,
293,Schizochytrium_aggregatum_ATCC28209,876976,stramenopile,TSA,MMETSP,2014,MMETSP0964.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30310,MMETSP0964.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,30310,MMETSP0964.pep.PFAM34.0.domtblout.tab,"Schizochytrium aggregatum, Strain ATCC28209",MMETSP0964,"Keeling et al., 2014",,
294,Schizochytrium_aggregatum_ATCC28209,876976,stramenopile,TSA,MMETSP,2014,MMETSP0965.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26655,MMETSP0965.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26655,MMETSP0965.pep.PFAM34.0.domtblout.tab,"Schizochytrium aggregatum, Strain ATCC28209",MMETSP0965,"Keeling et al., 2014",,
295,Euplotes_crassus,5936,ciliate,TSA,MMETSP,2014,MMETSP1380.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29202,MMETSP1380.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29202,MMETSP1380.pep.PFAM34.0.domtblout.tab,"Euplotes crassus, Strain CT5",MMETSP1380,"Keeling et al., 2014",,
296,Blepharisma_japonicum,5961,ciliate,TSA,MMETSP,2014,MMETSP1395.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26664,MMETSP1395.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,26664,MMETSP1395.pep.PFAM34.0.domtblout.tab,"Blepharisma japonicum, Strain Stock R1072",MMETSP1395,"Keeling et al., 2014",,
297,Chrysotila_carterae,13221,haptophyte,TSA,MMETSP,2014,MMETSP1136.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41988,MMETSP1136.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,41988,MMETSP1136.pep.PFAM34.0.domtblout.tab,"Pleurochrysis carterae, Strain CCMP645",MMETSP1136,"Keeling et al., 2014",,
298,Chrysotila_carterae,13221,haptophyte,TSA,MMETSP,2014,MMETSP1137.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23492,MMETSP1137.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,23492,MMETSP1137.pep.PFAM34.0.domtblout.tab,"Pleurochrysis carterae, Strain CCMP645",MMETSP1137,"Keeling et al., 2014",,
299,Chrysotila_carterae,13221,haptophyte,TSA,MMETSP,2014,MMETSP1138.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31152,MMETSP1138.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,31152,MMETSP1138.pep.PFAM34.0.domtblout.tab,"Pleurochrysis carterae, Strain CCMP645",MMETSP1138,"Keeling et al., 2014",,
300,Ammonia_sp,43993,rhizaria,TSA,MMETSP,2014,MMETSP1384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,62143,MMETSP1384.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,62143,MMETSP1384.pep.PFAM34.0.domtblout.tab,Ammonia sp.,MMETSP1384,"Keeling et al., 2014",,
301,Chlorarachnion_reptans,29199,cercozoan,TSA,MMETSP,2014,MMETSP0109.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36097,MMETSP0109.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,36097,MMETSP0109.pep.PFAM34.0.domtblout.tab,Chlorarachnion reptans CCCM449,MMETSP0109,"Keeling et al., 2014",,
302,Stephanocyclus_meneghinianus,29205,diatom,TSA,MMETSP,2014,MMETSP1057.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,188,MMETSP1057.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,188,MMETSP1057.pep.PFAM34.0.domtblout.tab,Cyclotella meneghiniana CCMP 338,MMETSP1057,"Keeling et al., 2014",,
303,Goniomonas_sp,1955572,cryptophyte,TSA,MMETSP,2014,MMETSP0114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32000,MMETSP0114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,32000,MMETSP0114.pep.PFAM34.0.domtblout.tab,Goniomonas sp m,MMETSP0114,"Keeling et al., 2014",,
304,Compsopogon_caeruleus,31354,rhodophyte,TSA,MMETSP,2014,MMETSP0312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17896,MMETSP0312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,17896,MMETSP0312.pep.PFAM34.0.domtblout.tab,"Compsopogon coeruleus, Strain SAG 36.94",MMETSP0312,"Keeling et al., 2014",,
305,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP1394.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25013,MMETSP1394.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,25013,MMETSP1394.pep.PFAM34.0.domtblout.tab,Asterionellopsis glacialis,MMETSP1394,"Keeling et al., 2014",,
306,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP0705.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17235,MMETSP0705.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,17235,MMETSP0705.pep.PFAM34.0.domtblout.tab,Asterionellopsis glacialis CCMP134,MMETSP0705,"Keeling et al., 2014",,
307,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP0706.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24756,MMETSP0706.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24756,MMETSP0706.pep.PFAM34.0.domtblout.tab,"Asterionellopsis glacialis, Strain CCMP134",MMETSP0706,"Keeling et al., 2014",,
308,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP0707.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27787,MMETSP0707.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,27787,MMETSP0707.pep.PFAM34.0.domtblout.tab,"Asterionellopsis glacialis, Strain CCMP134",MMETSP0707,"Keeling et al., 2014",,
309,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP0708.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18079,MMETSP0708.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,18079,MMETSP0708.pep.PFAM34.0.domtblout.tab,"Asterionellopsis glacialis, Strain CCMP134",MMETSP0708,"Keeling et al., 2014",,
310,Asterionellopsis_glacialis,33640,diatom,TSA,MMETSP,2014,MMETSP0713.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24519,MMETSP0713.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,24519,MMETSP0713.pep.PFAM34.0.domtblout.tab,Asterionellopsis glacialis,MMETSP0713,"Keeling et al., 2014",,
311,Thalassionema_nitzschioides,33649,diatom,TSA,MMETSP,2014,MMETSP0156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29470,MMETSP0156.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29470,MMETSP0156.pep.PFAM34.0.domtblout.tab,"Thalassionema nitzschioides, Strain L26-B",MMETSP0156,"Keeling et al., 2014",,
312,Thalassionema_nitzschioides,33649,diatom,TSA,MMETSP,2014,MMETSP0158.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29492,MMETSP0158.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,29492,MMETSP0158.pep.PFAM34.0.domtblout.tab,"Thalassionema nitzschioides, Strain L26-B",MMETSP0158,"Keeling et al., 2014",,
313,Thalassionema_nitzschioides,33649,diatom,TSA,MMETSP,2014,MMETSP0693.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,5369,MMETSP0693.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,5369,MMETSP0693.pep.PFAM34.0.domtblout.tab,"Thalassionema nitzschioides, Strain Unknown",MMETSP0693,"Keeling et al., 2014",,
